0.1 | 0.1 | Tied | Normalized | PCA = 10 | ActDCF =0.832 | MinDCF =0.813
0.1 | 0.5 | Tied | Normalized | PCA = 10 | ActDCF =0.662 | MinDCF =0.354
0.1 | 0.9 | Tied | Normalized | PCA = 10 | ActDCF =5.791 | MinDCF =0.865
0.1 | 0.1 | Tied | Normalized | PCA = 11 | ActDCF =0.804 | MinDCF =0.801
0.1 | 0.5 | Tied | Normalized | PCA = 11 | ActDCF =0.622 | MinDCF =0.356
0.1 | 0.9 | Tied | Normalized | PCA = 11 | ActDCF =5.411 | MinDCF =0.885
0.5 | 0.1 | Tied | Raw | PCA = 5 | ActDCF =1.763 | MinDCF =0.844
0.5 | 0.5 | Tied | Raw | PCA = 5 | ActDCF =0.425 | MinDCF =0.420
0.5 | 0.9 | Tied | Raw | PCA = 5 | ActDCF =2.487 | MinDCF =0.986
0.5 | 0.1 | Tied | Raw | PCA = 6 | ActDCF =1.758 | MinDCF =0.837
0.5 | 0.5 | Tied | Raw | PCA = 6 | ActDCF =0.407 | MinDCF =0.397
0.5 | 0.9 | Tied | Raw | PCA = 6 | ActDCF =2.312 | MinDCF =0.822
0.5 | 0.1 | Tied | Raw | PCA = 7 | ActDCF =1.719 | MinDCF =0.834
0.5 | 0.5 | Tied | Raw | PCA = 7 | ActDCF =0.375 | MinDCF =0.371
0.5 | 0.9 | Tied | Raw | PCA = 7 | ActDCF =2.033 | MinDCF =0.821
0.5 | 0.1 | Tied | Raw | PCA = 8 | ActDCF =1.706 | MinDCF =0.834
0.5 | 0.5 | Tied | Raw | PCA = 8 | ActDCF =0.368 | MinDCF =0.362
0.5 | 0.9 | Tied | Raw | PCA = 8 | ActDCF =1.973 | MinDCF =0.825
0.5 | 0.1 | Tied | Raw | PCA = 9 | ActDCF =1.684 | MinDCF =0.838
0.5 | 0.5 | Tied | Raw | PCA = 9 | ActDCF =0.347 | MinDCF =0.338
0.5 | 0.9 | Tied | Raw | PCA = 9 | ActDCF =1.782 | MinDCF =0.733
0.5 | 0.1 | Tied | Raw | PCA = 10 | ActDCF =1.708 | MinDCF =0.835
0.5 | 0.5 | Tied | Raw | PCA = 10 | ActDCF =0.351 | MinDCF =0.337
0.5 | 0.9 | Tied | Raw | PCA = 10 | ActDCF =1.799 | MinDCF =0.747
0.5 | 0.1 | Tied | Raw | PCA = 11 | ActDCF =1.698 | MinDCF =0.811
0.5 | 0.5 | Tied | Raw | PCA = 11 | ActDCF =0.341 | MinDCF =0.334
0.5 | 0.9 | Tied | Raw | PCA = 11 | ActDCF =1.711 | MinDCF =0.746
0.5 | 0.1 | Tied | Normalized | PCA = 5 | ActDCF =2.300 | MinDCF =0.818
0.5 | 0.5 | Tied | Normalized | PCA = 5 | ActDCF =0.421 | MinDCF =0.384
0.5 | 0.9 | Tied | Normalized | PCA = 5 | ActDCF =1.909 | MinDCF =0.983
0.5 | 0.1 | Tied | Normalized | PCA = 6 | ActDCF =2.192 | MinDCF =0.853
0.5 | 0.5 | Tied | Normalized | PCA = 6 | ActDCF =0.397 | MinDCF =0.368
0.5 | 0.9 | Tied | Normalized | PCA = 6 | ActDCF =1.781 | MinDCF =0.937
0.5 | 0.1 | Tied | Normalized | PCA = 7 | ActDCF =2.029 | MinDCF =0.887
0.5 | 0.5 | Tied | Normalized | PCA = 7 | ActDCF =0.391 | MinDCF =0.380
0.5 | 0.9 | Tied | Normalized | PCA = 7 | ActDCF =1.878 | MinDCF =0.900
0.5 | 0.1 | Tied | Normalized | PCA = 8 | ActDCF =2.076 | MinDCF =0.867
0.5 | 0.5 | Tied | Normalized | PCA = 8 | ActDCF =0.386 | MinDCF =0.383
0.5 | 0.9 | Tied | Normalized | PCA = 8 | ActDCF =1.782 | MinDCF =0.892
0.5 | 0.1 | Tied | Normalized | PCA = 9 | ActDCF =1.982 | MinDCF =0.817
0.5 | 0.5 | Tied | Normalized | PCA = 9 | ActDCF =0.364 | MinDCF =0.356
0.5 | 0.9 | Tied | Normalized | PCA = 9 | ActDCF =1.656 | MinDCF =0.840
0.5 | 0.1 | Tied | Normalized | PCA = 10 | ActDCF =1.982 | MinDCF =0.813
0.5 | 0.5 | Tied | Normalized | PCA = 10 | ActDCF =0.364 | MinDCF =0.354
0.5 | 0.9 | Tied | Normalized | PCA = 10 | ActDCF =1.656 | MinDCF =0.865
0.5 | 0.1 | Tied | Normalized | PCA = 11 | ActDCF =1.841 | MinDCF =0.801
0.5 | 0.5 | Tied | Normalized | PCA = 11 | ActDCF =0.360 | MinDCF =0.356
0.5 | 0.9 | Tied | Normalized | PCA = 11 | ActDCF =1.756 | MinDCF =0.885
0.9 | 0.1 | Tied | Raw | PCA = 5 | ActDCF =6.683 | MinDCF =0.844
0.9 | 0.5 | Tied | Raw | PCA = 5 | ActDCF =0.790 | MinDCF =0.420
0.9 | 0.9 | Tied | Raw | PCA = 5 | ActDCF =1.221 | MinDCF =0.986
0.9 | 0.1 | Tied | Raw | PCA = 6 | ActDCF =5.949 | MinDCF =0.837
0.9 | 0.5 | Tied | Raw | PCA = 6 | ActDCF =0.690 | MinDCF =0.397
0.9 | 0.9 | Tied | Raw | PCA = 6 | ActDCF =0.951 | MinDCF =0.822
0.9 | 0.1 | Tied | Raw | PCA = 7 | ActDCF =5.807 | MinDCF =0.834
0.9 | 0.5 | Tied | Raw | PCA = 7 | ActDCF =0.684 | MinDCF =0.371
0.9 | 0.9 | Tied | Raw | PCA = 7 | ActDCF =1.037 | MinDCF =0.821
0.9 | 0.1 | Tied | Raw | PCA = 8 | ActDCF =5.748 | MinDCF =0.834
0.9 | 0.5 | Tied | Raw | PCA = 8 | ActDCF =0.678 | MinDCF =0.362
0.9 | 0.9 | Tied | Raw | PCA = 8 | ActDCF =1.030 | MinDCF =0.825
0.9 | 0.1 | Tied | Raw | PCA = 9 | ActDCF =5.410 | MinDCF =0.838
0.9 | 0.5 | Tied | Raw | PCA = 9 | ActDCF =0.627 | MinDCF =0.338
0.9 | 0.9 | Tied | Raw | PCA = 9 | ActDCF =0.862 | MinDCF =0.733
0.9 | 0.1 | Tied | Raw | PCA = 10 | ActDCF =5.366 | MinDCF =0.835
0.9 | 0.5 | Tied | Raw | PCA = 10 | ActDCF =0.622 | MinDCF =0.337
0.9 | 0.9 | Tied | Raw | PCA = 10 | ActDCF =0.857 | MinDCF =0.747
0.9 | 0.1 | Tied | Raw | PCA = 11 | ActDCF =5.218 | MinDCF =0.811
0.9 | 0.5 | Tied | Raw | PCA = 11 | ActDCF =0.617 | MinDCF =0.334
0.9 | 0.9 | Tied | Raw | PCA = 11 | ActDCF =0.957 | MinDCF =0.746
0.9 | 0.1 | Tied | Normalized | PCA = 5 | ActDCF =6.938 | MinDCF =0.818
0.9 | 0.5 | Tied | Normalized | PCA = 5 | ActDCF =0.830 | MinDCF =0.384
0.9 | 0.9 | Tied | Normalized | PCA = 5 | ActDCF =1.365 | MinDCF =0.983
0.9 | 0.1 | Tied | Normalized | PCA = 6 | ActDCF =6.518 | MinDCF =0.853
0.9 | 0.5 | Tied | Normalized | PCA = 6 | ActDCF =0.769 | MinDCF =0.368
0.9 | 0.9 | Tied | Normalized | PCA = 6 | ActDCF =1.174 | MinDCF =0.937
0.9 | 0.1 | Tied | Normalized | PCA = 7 | ActDCF =6.121 | MinDCF =0.887
0.9 | 0.5 | Tied | Normalized | PCA = 7 | ActDCF =0.705 | MinDCF =0.380
0.9 | 0.9 | Tied | Normalized | PCA = 7 | ActDCF =0.927 | MinDCF =0.900
0.9 | 0.1 | Tied | Normalized | PCA = 8 | ActDCF =5.891 | MinDCF =0.867
0.9 | 0.5 | Tied | Normalized | PCA = 8 | ActDCF =0.684 | MinDCF =0.383
0.9 | 0.9 | Tied | Normalized | PCA = 8 | ActDCF =0.945 | MinDCF =0.892
0.9 | 0.1 | Tied | Normalized | PCA = 9 | ActDCF =5.653 | MinDCF =0.817
0.9 | 0.5 | Tied | Normalized | PCA = 9 | ActDCF =0.654 | MinDCF =0.356
0.9 | 0.9 | Tied | Normalized | PCA = 9 | ActDCF =0.889 | MinDCF =0.840
0.9 | 0.1 | Tied | Normalized | PCA = 10 | ActDCF =5.650 | MinDCF =0.813
0.9 | 0.5 | Tied | Normalized | PCA = 10 | ActDCF =0.658 | MinDCF =0.354
0.9 | 0.9 | Tied | Normalized | PCA = 10 | ActDCF =0.932 | MinDCF =0.865
0.9 | 0.1 | Tied | Normalized | PCA = 11 | ActDCF =5.462 | MinDCF =0.801
0.9 | 0.5 | Tied | Normalized | PCA = 11 | ActDCF =0.646 | MinDCF =0.356
0.9 | 0.9 | Tied | Normalized | PCA = 11 | ActDCF =0.998 | MinDCF =0.885
